tid,rpid,code,name,time,type,content
636840590,8435006135,szzs,上证指数,2017-05-11 00:19:43,reply,论述了……市场[俏皮][俏皮][俏皮][俏皮]
662021367,8459387259,szzs,上证指数,2017-06-29 00:13:19,reply,[围观]
199910816,7987606643,399001,深证成指,2015-09-02 09:47:42,reply,[大便]
452858476,,szzs,上证指数,2016-07-18 10:50:09,title,大盘有见顶迹像
205299896,,szzs,上证指数,2015-10-05 10:26:09,content,中国以前就是T+0，复辟没好处 RT
269752036,,szzs,上证指数,2016-03-14 10:23:48,title,如果每天涨三个点，就可以涨一个月了，那才是真正的好牛，这样的走势，A股混然成大病
242422968,,szzs,上证指数,2016-01-14 14:50:22,content,明日收盘前务必空仓。。。今日点评到此 祝各位好运。[胜利] 明日收盘前务必空仓。。。今日点评到此 祝各位好运。[胜利]
200577630,7992450806,szzs,上证指数,2015-09-07 20:15:51,reply,已拉黑。
203291854,8002245688,szzs,上证指数,2015-09-19 15:37:32,reply,火药中国1000多年前就造出来了，回头环不是让火枪给赶爬下了；早并不一定管用。晚并不一定不先进
238518103,8122652227,szzs,上证指数,2016-01-05 08:27:59,reply,顶，可是我买的都是蓝筹股，到底是卖还是买呢
210127205,8020239668,szzs,上证指数,2015-11-04 07:26:42,reply,就是，臭显摆什么啊。前面说的人话，后面幸灾乐祸，这种心态，老天必会让你踩雷的[大笑][大笑][大笑]
745829429,8670777686,szzs,上证指数,2018-02-10 12:46:09,reply,投资股市比做任何生意都累，她不只要懂经济，懂技术(活用)最紧要要懂得官场行为心理！
186624262,7912160776,szzs,上证指数,2015-07-15 22:24:23,reply,这里才是真正技术派的地方！
739540034,,szzs,上证指数,2018-01-02 10:26:20,content,开门大吉 开门大吉
191452162,7939435713,szzs,上证指数,2015-07-31 11:14:08,reply,泯然众人矣
197671493,7975958961,szzs,上证指数,2015-08-25 12:17:44,reply,[围观]
199863166,7993649099,szzs,上证指数,2015-09-08 17:20:44,reply,神[赞]
779151801,8727435472,szzs,上证指数,2018-09-07 00:55:21,reply,哈哈，隆非放量了?有这样的忽悠，，。你真的S翘翘了。[大笑][大笑][大笑][胜利][傲][不赞][不赞][不赞][献花][献花][献花]
204825271,8006695313,szzs,上证指数,2015-09-29 12:11:34,reply,[大便]
765825738,8703820487,szzs,上证指数,2018-06-11 17:01:41,reply,去青岛，讲理去
257380874,8141307226,szzs,上证指数,2016-02-17 17:34:12,reply,[围观][围观][围观]
403107971,,szzs,上证指数,2016-05-26 10:00:42,title,不见棺材流泪。死未？
182586394,7892156403,szzs,上证指数,2015-07-03 11:06:04,reply,是不是机构从大盘蓝筹股中抽出资金来，备用解救自己的小弟？
240491692,8129053068,szzs,上证指数,2016-01-15 15:08:21,reply,看下星期最大杠杆赌徒怎么收场
745461705,8669299535,szzs,上证指数,2018-02-06 16:56:14,reply,我一直在救啊，买了辣么多的银行股，漂亮50要上天了，还想咋的
427923278,,szzs,上证指数,2016-06-27 11:14:20,content,典型的牛市底部特征…… 典型的牛市底部特征……
154463157,7779152590,szzs,上证指数,2015-03-28 16:01:12,reply,[赞][赞]
243562131,8130450543,szzs,上证指数,2016-01-18 23:23:22,reply,支持一下 想法是对的 但散户又有几个会听呢 一见涨就追
206805447,,szzs,上证指数,2015-10-16 12:30:16,title,今天收盘穾破3400.不要问为什么！……自有定数！
190804646,7935043545,szzs,上证指数,2015-07-29 08:50:56,reply,其实猪也不肥，这波上不到4500 就开杀了
230455815,8109778350,szzs,上证指数,2015-12-10 13:40:26,reply,一天就走好了吗？不可能的!说好离学跳水越来越近了！！！
698831056,8497229937,szzs,上证指数,2017-09-09 21:34:14,reply,[微笑]
172020120,7899600844,szzs,上证指数,2015-07-08 12:56:08,reply,打得一拳开 免得百拳来 周小川说守系统风险的言论很危险 光守不是办法
225940624,,szzs,上证指数,2015-11-27 05:59:06,title,注册制彻底让经济向好理由：对目前中国经济而言，需要注册制尽快推出。央行不断放水导
576330951,8363005760,szzs,上证指数,2016-12-06 20:48:59,reply,脑壳的板砖季节已经过去，现在是脑壳的花骨朵时期。[大笑][大笑][大笑][滴汗]
241480162,,szzs,上证指数,2016-01-12 14:10:59,content,涨像吃屎一样难，跌起来和吃了伟哥一样，你能饭过来吗 涨像吃屎一样难，跌起来和吃了伟哥一样，你能饭过来吗
395911831,8207494313,szzs,上证指数,2016-05-19 16:32:27,reply,[赞]
200079214,7988070863,szzs,上证指数,2015-09-02 15:07:40,reply,没脑子
732709839,8641256900,szzs,上证指数,2017-11-29 10:04:24,reply,不好意思，又咬断链溜出来了，如果伤着您了打死免责！。。。
778854010,,szzs,上证指数,2018-08-17 13:20:47,title,破位引起恐慌
631816420,,szzs,上证指数,2017-04-21 14:02:00,content,收盘大盘涨一个点 信不 收盘大盘涨一个点 信不
469437970,8250816533,szzs,上证指数,2016-07-23 18:41:18,reply,明天会更好，后天再下雨，大后天刮钱风
738219837,,399001,深证成指,2017-12-22 15:43:33,content,垃圾股 最多值10块，慢慢跌吧
239424473,,szzs,上证指数,2016-01-07 10:08:04,title,A股以后早盘15分钟！午盘15分钟足矣！
202507248,,szzs,上证指数,2015-09-15 23:11:55,title,国家信用已经破产了[大笑][大笑]4000点是牛市起步，谁写的，谁发出的都要抓耒
205180482,8007610011,szzs,上证指数,2015-10-02 17:50:18,reply,好的，谢谢你，
197287605,7975443478,szzs,上证指数,2015-08-24 22:57:05,reply,支持，观点一致！谢谢！
201712463,,szzs,上证指数,2015-09-11 16:16:00,title,短短最后半小时，买入五十亿筹码，这是谁干的，下星期是要涨吗！
728365408,,szzs,上证指数,2017-11-15 10:16:14,title,各路资金吓尿了 呵呵 夺门而逃啊 护盘队出动 指数稳住 个股死去吧 呵呵
198024147,,szzs,上证指数,2015-08-25 22:34:35,content,为什么就不能暂时关闭股指期货？ 为什么就不能暂时关闭股指期货？如果真心希望稳定股市的话，不痛不痒的手段还不如不用。
645705834,8441529350,szzs,上证指数,2017-05-24 09:48:40,reply,[献花]
157199627,7787423926,szzs,上证指数,2015-04-10 15:44:33,reply,如站稳4020点以上将会构建新的上涨通道！
781785076,,szzs,上证指数,2018-09-06 09:03:24,content,今天会不会跌80点？ 今天会不会跌80点？
740116323,,szzs,上证指数,2018-01-05 10:37:41,title,牛市来时，先消灭2元股和3元股。
191522941,,szzs,上证指数,2015-07-31 11:02:04,content,"继续横盘的话5000亿的量都不到 沒增量资金放大成交量,那来上升行情?"
228927987,8105980500,szzs,上证指数,2015-12-05 21:37:29,reply,"一群机构托在这里狂吠T+0,还真有大量散户跟风喊，真是人头变成猪脑袋，傻透了！真以为T+0了船小好掉头？是，钱少是好掉头，但是你知道什么时候掉头吗？别告诉我你们没见过几分钟涨停变跌停，几分钟跌停变涨停！前面还顺风顺水，一下子恶浪滔天，你走还是不走？T+1是将大资本这条恶龙锁住的枷锁，放开枷锁，你们知道死怎么写吗？T+0的唯一结果就是大资本统一演戏吃散户。连骨头带渣全吞完，就像炒期货的那票白痴们一样！"
189492092,7925016858,szzs,上证指数,2015-07-23 22:25:57,reply,剑哥，明天走势如何
210057633,8020235821,szzs,上证指数,2015-11-04 07:13:52,reply,还要到月线底3200如果不大你可以留着[大笑]
205106939,8007362877,szzs,上证指数,2015-09-30 16:23:29,reply,机构和庄的优势就是：筹码多钱多，可以随意打压和拉台，散户如果被套最好的方式就是卧倒不要天天看，不然迟早被洗出去！不管你买哪只股票最终的结果都是一样！
241589335,,szzs,上证指数,2016-01-12 18:38:43,content,能满仓就满仓，能空仓就空仓。 [想一下]
307294942,8169106197,szzs,上证指数,2016-04-05 21:38:11,reply,现在像老师这种人不多了，真的很感谢您的无私分享，还有请老师每天收盘后，能不能给我们这些小散总结一下当天大盘表现，预测第二天的走势，呵呵，是不是我有点贪心不足了，不过无论怎么样，还是很感谢您的
208267502,,szzs,上证指数,2015-10-23 18:39:14,content,"回顾了下，预测95%命中了 http://guba.eastmoney.com/news,szzs,208019507.html 就是收盘价不对，其他都对了"
691737565,,szzs,上证指数,2017-08-11 11:22:56,title,仿佛听到动手的枪声了， 不会吧，这么快就动手了，原以为怎么得也得下午尾盘动手啊，
375938643,8195373707,szzs,上证指数,2016-05-06 13:30:13,reply,哈哈好
754756260,8690470190,szzs,上证指数,2018-04-27 17:54:30,reply,哈哈哈，，咱來蹭热度，，咱300个粉丝主萜點贊翻倍~~！！ 奶奶的，，妳粉絲上千，，有主帖點贊數超過1/2沒有~~！！
197034064,7973818389,szzs,上证指数,2015-08-23 20:31:45,reply,非正常涨跌阶段，不要完全用技术来炒股。否则只有踏空或者陪的命。还老股民。
190740254,7935784912,szzs,上证指数,2015-07-29 15:21:38,reply,老师，你的预测准不准公道自在人心。那些骂你的人不会是小散，基本都是托，有主力的有点击率的，希望你不要放在心上。
272575722,8158864015,szzs,上证指数,2016-03-20 10:04:16,reply,楼主已然踏错节拍，沒意义了。
563894783,8340652362,szzs,上证指数,2016-10-31 22:16:32,reply,证明你不爱我
622755602,8413089029,szzs,上证指数,2017-03-30 10:01:14,reply,对不起，买办，我把你跌给击尖啦！！！
209824899,,szzs,上证指数,2015-11-01 02:10:35,content,中长期看来，上证破2850是任何人不必争论的事实。 不必争论的事实
616622338,,szzs,上证指数,2017-03-13 10:56:10,content,获利的散户逃跑了，现在让庄家当贡品吧。 获利的散户逃跑了，现在让庄家当贡品吧。
532364479,8276111626,szzs,上证指数,2016-08-21 14:51:26,reply,支持楼主
530761189,8269042986,szzs,上证指数,2016-08-15 08:54:50,reply,太阳，第一创业，新宏泰都有！
761496793,,szzs,上证指数,2018-05-21 11:52:17,title,台积电芯片业务有望在A股上市，关注相关借壳公司
200638697,,szzs,上证指数,2015-09-07 10:49:54,title,不做差价哪只股票值得买入请高手指教 见红就出说了好久了
582628139,8373716661,szzs,上证指数,2016-12-26 14:03:58,reply,起床了。 午盘上半场，延续了早盘下半场的拉升之势。在早盘就有所行动的大权重板块金三胖（保险、券商、银行）的推动下，大盘重返半年线之上，回补了小部分低开缺口，逼近了3100一线。 看午盘上半场的走势和量能分布，维持早盘小评时的预判，午盘最终收实跌小阳的概率大。
773384038,8714429445,szzs,上证指数,2018-07-18 09:59:06,reply,信名
295607416,8167402387,szzs,上证指数,2016-04-01 14:21:35,reply,估计红盘报收，但已经没有任何心情了。
181865390,7894004934,szzs,上证指数,2015-07-04 19:06:02,reply,救市只此一道
189882649,,szzs,上证指数,2015-07-25 00:21:55,title,股市沉浮震荡盘整不可避免，下周一应继续盘整，周二下午调整结束，3800附近是有强
569103484,8410728936,szzs,上证指数,2017-03-27 08:21:13,reply,每日股市视频直播!
273777225,,szzs,上证指数,2016-03-21 10:01:41,title,大家快抢石化，石油，核电，中车，券商，银行板块个股，那可是绝佳低级机会，稳健投资
778778912,,szzs,上证指数,2018-08-17 09:39:52,title,扶不起的阿斗
175758587,,szzs,上证指数,2015-06-10 10:21:38,title,新手.抢进
200451032,7990721975,399001,深证成指,2015-09-06 08:37:44,reply,8月25以后的暴跌，是看看谁是最阴险的敌人。秋后算账已经开始。
703978572,,szzs,上证指数,2017-09-14 16:50:35,content,天天看着涨，不是滋味，，今天小买了100股，马上跌了[大笑][大笑][大笑][大 天天看着涨，不是滋味，，今天小买了100股，马上跌了[大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑]
641992822,8437356496,szzs,上证指数,2017-05-15 22:11:36,reply,那就说说关于现在的行情，如何选股买进的问题吧，这个问题比较实用[微笑]
237654110,,szzs,上证指数,2015-12-31 09:33:51,content,卖空！！！[大笑][大笑][大笑]怒杀持股猪 卖空！！！怒杀持股猪[大笑][大笑][大笑]
198595851,,szzs,上证指数,2015-08-27 14:09:22,title,开始 杀指数了 ，哈哈
772380031,8712934245,szzs,上证指数,2018-07-12 08:17:05,reply,它们
770285954,,szzs,上证指数,2018-07-03 13:41:12,content,没有量能一切都是假的，肯定继续跌 没有量能一切都是假的，肯定继续跌
178392063,7869627023,szzs,上证指数,2015-06-18 15:08:39,reply,今天整理不知道又害了多少散户啊
163984565,7813390361,szzs,上证指数,2015-05-08 21:26:20,reply,纵横兄 小弟入市半年 下班后就看图看技术分析教程 现在好像都没怎么进步 纵横兄能否指教个学校的大方向 O(∩_∩)O谢谢
603192715,8388713569,szzs,上证指数,2017-02-08 10:15:23,reply,由于本轮目标正确，目前我的个股三红两绿，此刻竟然小赚，希望大家也好运
183323640,,szzs,上证指数,2015-07-06 11:30:31,content,日防夜防 家贼难防 老鼠仓太多 888
314618679,8172199582,szzs,上证指数,2016-04-10 14:08:06,reply,求谁不如求自己内心的那盏智慧灯，，阿弥陀佛。。 一定要明白，任何人都不能帮助咱们一生一世，一切都要靠自己。。阿弥陀佛，阿弥陀佛，阿弥陀佛，，苦读十年【金刚经】[献花][爱心][拜神]
464695166,,szzs,上证指数,2016-07-22 11:17:29,title,从涨停个股的表现来看，也可以感觉到这里的市场情绪其实一直在下降的
437286005,8237156674,szzs,上证指数,2016-07-04 17:13:30,reply,赞了
152538838,,szzs,上证指数,2015-03-17 10:13:59,content,你们翻开美国股市下跌的开线图对照中国股市拉升的时间？延长美股大头部的欺骗出货时间 经济发展加速下滑，股市股价都处于离谱的高价区，机构演绎出货的大陷阱欺骗谁？无聊
202303704,,szzs,上证指数,2015-09-15 11:30:07,title,刮千骨走了，云中割又来了—跌中跌5也在热映中—尼玛！A股真是伤不起啊！
204862332,,szzs,上证指数,2015-09-29 14:16:23,content,2.30再跳 2.30再跳
205332447,8007925768,szzs,上证指数,2015-10-06 11:53:06,reply,你妈！5号让散户跑，6号来个180度转弯，你是人吗？是人咋变得这么快？你就一畜生！
567909655,,szzs,上证指数,2016-11-11 14:28:34,content,我看好3220，但我不会说一定 千万记住，说话留一分余地，承认自己不是神，很重要，老老实实做人．
